trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
route_001_outbound,06:185:00,06:185:00,stop_1_038,38,0.016777427189437366
route_001_outbound,06:190:00,06:190:00,stop_1_039,39,0.017230871167533576
route_001_outbound,06:195:00,06:195:00,stop_1_040,40,0.01768431514562979
route_001_outbound,06:200:00,06:200:00,stop_1_041,41,0.01813775912371746
route_001_outbound,06:205:00,06:205:00,stop_1_042,42,0.01859120310181367
route_001_outbound,06:210:00,06:210:00,stop_1_043,43,0.019044647079902888
route_001_outbound,06:215:00,06:215:00,stop_1_044,44,0.0194980910579986
route_001_outbound,06:220:00,06:220:00,stop_1_045,45,0.01995153503609243
route_001_outbound,06:225:00,06:225:00,stop_1_046,46,0.020404979014184723
route_001_outbound,06:230:00,06:230:00,stop_1_047,47,0.02085842299227855
route_001_outbound,06:235:00,06:235:00,stop_1_048,48,0.021311866970366782
route_001_outbound,06:240:00,06:240:00,stop_1_049,49,0.021765310948461503
route_001_outbound,06:245:00,06:245:00,stop_1_050,50,0.022218754926556228
route_001_outbound,06:250:00,06:250:00,stop_1_051,51,0.0226721989046494
route_001_outbound,06:255:00,06:255:00,stop_1_052,52,0.023125642882744126
route_001_outbound,06:260:00,06:260:00,stop_1_053,53,0.023579086860838847
route_001_outbound,06:265:00,06:265:00,stop_1_054,54,0.024032530838925037
route_001_outbound,06:270:00,06:270:00,stop_1_055,55,0.02448597481701914
route_001_outbound,06:275:00,06:275:00,stop_1_056,56,0.024939418795116162
route_001_outbound,06:280:00,06:280:00,stop_1_057,57,0.025392862773206303
route_001_outbound,06:285:00,06:285:00,stop_1_058,58,0.025846306751303325
route_001_outbound,06:290:00,06:290:00,stop_1_059,59,0.026299750729393466
route_001_outbound,06:295:00,06:295:00,stop_1_060,60,0.026753194707483607
route_001_outbound,06:300:00,06:300:00,stop_1_061,61,0.02720663868558018
route_001_outbound,06:305:00,06:305:00,stop_1_062,62,0.02766008266367286
route_001_outbound,06:310:00,06:310:00,stop_1_063,63,0.02811352664176554
route_001_outbound,06:315:00,06:315:00,stop_1_064,64,0.028566970619858623
route_001_outbound,06:320:00,06:320:00,stop_1_065,65,0.029020414597951686
route_001_outbound,06:325:00,06:325:00,stop_1_066,66,0.029473858576046497
route_001_outbound,06:330:00,06:330:00,stop_1_067,67,0.029927302554136035
route_001_outbound,06:335:00,06:335:00,stop_1_068,68,0.03038074653223151
route_001_outbound,06:340:00,06:340:00,stop_1_069,69,0.03083419051032244
route_001_outbound,06:345:00,06:345:00,stop_1_070,70,0.031287634488417246
route_001_outbound,06:350:00,06:350:00,stop_1_071,71,0.03174107846650994
route_001_outbound,06:355:00,06:355:00,stop_1_072,72,0.03219452244460371
route_001_outbound,06:360:00,06:360:00,stop_1_073,73,0.03264796642269587
route_001_outbound,06:365:00,06:365:00,stop_1_074,74,0.03310141040078803
route_001_outbound,06:370:00,06:370:00,stop_1_075,75,0.033554854378880186
route_001_outbound,06:375:00,06:375:00,stop_1_076,76,0.03400829835697238
route_001_outbound,06:380:00,06:380:00,stop_1_077,77,0.034461742335067574
route_001_outbound,06:385:00,06:385:00,stop_1_078,78,0.03491518631316276
route_001_outbound,06:390:00,06:390:00,stop_1_079,79,0.03536863029125177
route_001_outbound,06:395:00,06:395:00,stop_1_080,80,0.035822074269346964
route_001_outbound,06:400:00,06:400:00,stop_1_081,81,0.036275518247436585
route_001_outbound,06:405:00,06:405:00,stop_1_082,82,0.03672896222553451
route_001_outbound,06:410:00,06:410:00,stop_1_083,83,0.03718240620362524
route_001_inbound,06:00:00,06:00:00,stop_1_083,1,0.03718240620362524
route_001_inbound,06:05:00,06:05:00,stop_1_082,2,0.03672896222553451
route_001_inbound,06:10:00,06:10:00,stop_1_081,3,0.036275518247436585
route_001_inbound,06:15:00,06:15:00,stop_1_080,4,0.035822074269346964
route_001_inbound,06:20:00,06:20:00,stop_1_079,5,0.03536863029125177
route_001_inbound,06:25:00,06:25:00,stop_1_078,6,0.03491518631316276
route_001_inbound,06:30:00,06:30:00,stop_1_077,7,0.034461742335067574
route_001_inbound,06:35:00,06:35:00,stop_1_076,8,0.03400829835697238
route_001_inbound,06:40:00,06:40:00,stop_1_075,9,0.033554854378880186
route_001_inbound,06:45:00,06:45:00,stop_1_074,10,0.03310141040078803
route_001_inbound,06:50:00,06:50:00,stop_1_073,11,0.03264796642269587
route_001_inbound,06:55:00,06:55:00,stop_1_072,12,0.03219452244460371
route_001_inbound,06:60:00,06:60:00,stop_1_071,13,0.03174107846650994
route_001_inbound,06:65:00,06:65:00,stop_1_070,14,0.031287634488417246
route_001_inbound,06:70:00,06:70:00,stop_1_069,15,0.03083419051032244
route_001_inbound,06:75:00,06:75:00,stop_1_068,16,0.03038074653223151
route_001_inbound,06:80:00,06:80:00,stop_1_067,17,0.029927302554136035
route_001_inbound,06:85:00,06:85:00,stop_1_066,18,0.029473858576046497
route_001_inbound,06:90:00,06:90:00,stop_1_065,19,0.029020414597951686
route_001_inbound,06:95:00,06:95:00,stop_1_064,20,0.028566970619858623
route_001_inbound,06:100:00,06:100:00,stop_1_063,21,0.02811352664176554
route_001_inbound,06:105:00,06:105:00,stop_1_062,22,0.02766008266367286
route_001_inbound,06:110:00,06:110:00,stop_1_061,23,0.02720663868558018
route_001_inbound,06:115:00,06:115:00,stop_1_060,24,0.026753194707483607
route_001_inbound,06:120:00,06:120:00,stop_1_059,25,0.026299750729393466
route_001_inbound,06:125:00,06:125:00,stop_1_058,26,0.025846306751303325
route_001_inbound,06:130:00,06:130:00,stop_1_057,27,0.025392862773206303
route_001_inbound,06:135:00,06:135:00,stop_1_056,28,0.024939418795116162
route_001_inbound,06:140:00,06:140:00,stop_1_055,29,0.02448597481701914
route_001_inbound,06:145:00,06:145:00,stop_1_054,30,0.024032530838925037
route_001_inbound,06:150:00,06:150:00,stop_1_053,31,0.023579086860838847
route_001_inbound,06:155:00,06:155:00,stop_1_052,32,0.023125642882744126
route_001_inbound,06:160:00,06:160:00,stop_1_051,33,0.0226721989046494
route_001_inbound,06:165:00,06:165:00,stop_1_050,34,0.022218754926556228
route_001_inbound,06:170:00,06:170:00,stop_1_049,35,0.021765310948461503
route_001_inbound,06:175:00,06:175:00,stop_1_048,36,0.021311866970366782
route_001_inbound,06:180:00,06:180:00,stop_1_047,37,0.02085842299227855
route_001_inbound,06:185:00,06:185:00,stop_1_046,38,0.020404979014184723
route_001_inbound,06:190:00,06:190:00,stop_1_045,39,0.01995153503609243
route_001_inbound,06:195:00,06:195:00,stop_1_044,40,0.0194980910579986
route_001_inbound,06:200:00,06:200:00,stop_1_043,41,0.019044647079902888
route_001_inbound,06:205:00,06:205:00,stop_1_042,42,0.01859120310181367
route_001_inbound,06:210:00,06:210:00,stop_1_041,43,0.01813775912371746
route_001_inbound,06:215:00,06:215:00,stop_1_040,44,0.01768431514562979
route_001_inbound,06:220:00,06:220:00,stop_1_039,45,0.017230871167533576
route_001_inbound,06:225:00,06:225:00,stop_1_038,46,0.016777427189437366
route_001_inbound,06:230:00,06:230:00,stop_1_037,47,0.016323983211349695
route_001_inbound,06:235:00,06:235:00,stop_1_036,48,0.015870539233256088
route_001_inbound,06:240:00,06:240:00,stop_1_035,49,0.015417095255163561
route_001_inbound,06:245:00,06:245:00,stop_1_034,50,0.014963651277069494
route_001_inbound,06:250:00,06:250:00,stop_1_033,51,0.014510207298975428
route_001_inbound,06:255:00,06:255:00,stop_1_032,52,0.014056763320881361
route_001_inbound,06:260:00,06:260:00,stop_1_031,53,0.013603319342791236
route_001_inbound,06:265:00,06:265:00,stop_1_030,54,0.013149875364699021
route_001_inbound,06:270:00,06:270:00,stop_1_029,55,0.012696431386606807
route_001_inbound,06:275:00,06:275:00,stop_1_028,56,0.012242987408507693
route_001_inbound,06:280:00,06:280:00,stop_1_027,57,0.011789543430417031
route_001_inbound,06:285:00,06:285:00,stop_1_026,58,0.01133609945232589
route_001_inbound,06:290:00,06:290:00,stop_1_025,59,0.01088265547423513
route_001_inbound,06:295:00,06:295:00,stop_1_024,60,0.010429211496137332
route_001_inbound,06:300:00,06:300:00,stop_1_023,61,0.009975767518046803
route_001_inbound,06:305:00,06:305:00,stop_1_022,62,0.009522323539954013
route_001_inbound,06:310:00,06:310:00,stop_1_021,63,0.009068879561858766
route_001_inbound,06:315:00,06:315:00,stop_1_020,64,0.008615435583764161
route_001_inbound,06:320:00,06:320:00,stop_1_019,65,0.008161991605676064
route_001_inbound,06:325:00,06:325:00,stop_1_018,66,0.007708547627579329
route_001_inbound,06:330:00,06:330:00,stop_1_017,67,0.007255103649487744
route_001_inbound,06:335:00,06:335:00,stop_1_016,68,0.006801659671395591
route_001_inbound,06:340:00,06:340:00,stop_1_015,69,0.006348215693301856
route_001_inbound,06:345:00,06:345:00,stop_1_014,70,0.00589477171520777
route_001_inbound,06:350:00,06:350:00,stop_1_013,71,0.005441327737116657
route_001_inbound,06:355:00,06:355:00,stop_1_012,72,0.0049878837590213495
route_001_inbound,06:360:00,06:360:00,stop_1_011,73,0.004534439780930837
route_001_inbound,06:365:00,06:365:00,stop_1_010,74,0.004080995802838319
route_001_inbound,06:370:00,06:370:00,stop_1_009,75,0.003627551824746333
route_001_inbound,06:375:00,06:375:00,stop_1_008,76,0.0031741078466487036
route_001_inbound,06:380:00,06:380:00,stop_1_007,77,0.0027206638685560018
route_001_inbound,06:385:00,06:385:00,stop_1_006,78,0.0022672198904656452
route_001_inbound,06:390:00,06:390:00,stop_1_005,79,0.0018137759123736353
route_001_inbound,06:395:00,06:395:00,stop_1_004,80,0.0013603319342837881
route_001_inbound,06:400:00,06:400:00,stop_1_003,81,0.0009068879561830595
route_001_inbound,06:405:00,06:405:00,stop_1_002,82,0.00045344397808996583
route_001_inbound,06:410:00,06:410:00,stop_1_001,83,0.0
route_002_outbound,06:00:00,06:00:00,stop_2_001,1,0.0
route_002_outbound,06:05:00,06:05:00,stop_2_002,2,0.0004524990287601413
route_002_outbound,06:10:00,06:10:00,stop_2_003,3,0.0009049980575187562
route_002_outbound,06:15:00,06:15:00,stop_2_004,4,0.0013574970862830845
route_002_outbound,06:20:00,06:20:00,stop_2_005,5,0.001809996115038916
route_002_outbound,06:25:00,06:25:00,stop_2_006,6,0.0022624951437985956
route_002_outbound,06:30:00,06:30:00,stop_2_007,7,0.002714994172564244
route_002_outbound,06:35:00,06:35:00,stop_2_008,8,0.0031674932013240607
route_002_outbound,06:40:00,06:40:00,stop_2_009,9,0.0036199922300786335
route_002_outbound,06:45:00,06:45:00,stop_2_010,10,0.004072491258841003
route_002_outbound,06:50:00,06:50:00,stop_2_011,11,0.00452499028759988
route_002_outbound,06:55:00,06:55:00,stop_2_012,12,0.004977489316359412
route_002_outbound,06:60:00,06:60:00,stop_2_013,13,0.005429988345125086
route_002_outbound,06:65:00,06:65:00,stop_2_014,14,0.0058824873738846165
route_002_outbound,06:70:00,06:70:00,stop_2_015,15,0.006334986402640915
route_002_outbound,06:75:00,06:75:00,stop_2_016,16,0.006787485431401158
route_002_outbound,06:80:00,06:80:00,stop_2_017,17,0.007239984460163004
route_002_outbound,06:85:00,06:85:00,stop_2_018,18,0.007692483488920628
route_002_outbound,06:90:00,06:90:00,stop_2_019,19,0.008144982517683653
route_002_outbound,06:95:00,06:95:00,stop_2_020,20,0.008597481546446678
route_002_outbound,06:100:00,06:100:00,stop_2_021,21,0.0090499805752006
route_002_outbound,06:105:00,06:105:00,stop_2_022,22,0.00950247960396169
route_002_outbound,06:110:00,06:110:00,stop_2_023,23,0.00995497863272726
route_002_outbound,06:115:00,06:115:00,stop_2_024,24,0.010407477661482988
route_002_outbound,06:120:00,06:120:00,stop_2_025,25,0.01085997669024725
route_002_outbound,06:125:00,06:125:00,stop_2_026,26,0.01131247571900298
route_002_outbound,06:130:00,06:130:00,stop_2_027,27,0.01176497474776767
route_002_outbound,06:135:00,06:135:00,stop_2_028,28,0.01221747377652421
route_002_outbound,06:140:00,06:140:00,stop_2_029,29,0.012669972805287137
route_002_outbound,06:145:00,06:145:00,stop_2_030,30,0.013122471834048277
route_002_outbound,06:150:00,06:150:00,stop_2_031,31,0.013574970862807866
route_002_outbound,06:155:00,06:155:00,stop_2_032,32,0.014027469891567453
route_002_outbound,06:160:00,06:160:00,stop_2_033,33,0.014479968920327041
route_002_outbound,06:165:00,06:165:00,stop_2_034,34,0.014932467949086372
route_002_outbound,06:170:00,06:170:00,stop_2_035,35,0.015384966977842853
route_002_outbound,06:175:00,06:175:00,stop_2_036,36,0.015837466006606155
route_002_outbound,06:180:00,06:180:00,stop_2_037,37,0.01628996503536927
route_002_outbound,06:185:00,06:185:00,stop_2_038,38,0.016742464064127646
route_002_outbound,06:190:00,06:190:00,stop_2_039,39,0.017194963092885106
route_002_outbound,06:195:00,06:195:00,stop_2_040,40,0.01764746212164471
route_002_outbound,06:200:00,06:200:00,stop_2_041,41,0.01809996115040648
route_002_outbound,06:205:00,06:205:00,stop_2_042,42,0.018552460179168572
route_002_outbound,06:210:00,06:210:00,stop_2_043,43,0.019004959207925148
route_002_outbound,06:215:00,06:215:00,stop_2_044,44,0.019457458236689727
route_002_outbound,06:220:00,06:220:00,stop_2_045,45,0.01990995726545
route_002_outbound,06:225:00,06:225:00,stop_2_046,46,0.02036245629420972
route_002_outbound,06:230:00,06:230:00,stop_2_047,47,0.020814955322969772
route_002_outbound,06:235:00,06:235:00,stop_2_048,48,0.021267454351731375
route_002_outbound,06:240:00,06:240:00,stop_2_049,49,0.021719953380491427
route_002_outbound,06:245:00,06:245:00,stop_2_050,50,0.02217245240925105
route_002_outbound,06:250:00,06:250:00,stop_2_051,51,0.02262495143800537
route_002_outbound,06:255:00,06:255:00,stop_2_052,52,0.02307745046676991
route_002_outbound,06:260:00,06:260:00,stop_2_053,53,0.023529949495532627
route_002_outbound,06:265:00,06:265:00,stop_2_054,54,0.023982448524291204
route_002_outbound,06:270:00,06:270:00,stop_2_055,55,0.024434947553050586
route_002_outbound,06:275:00,06:275:00,stop_2_056,56,0.02488744658180842
route_002_outbound,06:280:00,06:280:00,stop_2_057,57,0.02533994561056654
route_002_outbound,06:285:00,06:285:00,stop_2_058,58,0.025792444639331388
route_002_outbound,06:290:00,06:290:00,stop_2_059,59,0.026244943668089264
route_002_outbound,06:295:00,06:295:00,stop_2_060,60,0.026697442696848928
route_002_outbound,06:300:00,06:300:00,stop_2_061,61,0.02714994172560698
route_002_outbound,06:305:00,06:305:00,stop_2_062,62,0.02760244075437354
route_002_outbound,06:310:00,06:310:00,stop_2_063,63,0.028054939783131592
route_002_outbound,06:315:00,06:315:00,stop_2_064,64,0.028507438811889045
route_002_outbound,06:320:00,06:320:00,stop_2_065,65,0.028959937840651723
route_002_outbound,06:325:00,06:325:00,stop_2_066,66,0.029412436869410113
route_002_outbound,06:330:00,06:330:00,stop_2_067,67,0.029864935898173756
route_002_outbound,06:335:00,06:335:00,stop_2_068,68,0.030317434926931935
route_002_outbound,06:340:00,06:340:00,stop_2_069,69,0.03076993395569339
route_002_outbound,06:345:00,06:345:00,stop_2_070,70,0.03122243298445187
route_002_outbound,06:350:00,06:350:00,stop_2_071,71,0.03167493201321313
route_002_outbound,06:355:00,06:355:00,stop_2_072,72,0.03212743104197144
route_002_outbound,06:360:00,06:360:00,stop_2_073,73,0.03257993007073561
route_002_outbound,06:365:00,06:365:00,stop_2_074,74,0.03303242909949275
route_002_outbound,06:370:00,06:370:00,stop_2_075,75,0.033484928128255605
route_002_outbound,06:375:00,06:375:00,stop_2_076,76,0.03393742715701304
route_002_outbound,06:380:00,06:380:00,stop_2_077,77,0.03438992618577546
route_002_outbound,06:385:00,06:385:00,stop_2_078,78,0.03484242521453172
route_002_outbound,06:390:00,06:390:00,stop_2_079,79,0.03529492424329702
route_002_outbound,06:395:00,06:395:00,stop_2_080,80,0.03574742327205915
route_002_outbound,06:400:00,06:400:00,stop_2_081,81,0.03619992230081627
route_002_outbound,06:405:00,06:405:00,stop_2_082,82,0.036652421329576426
route_002_outbound,06:410:00,06:410:00,stop_2_083,83,0.03710492035833335
route_002_outbound,06:415:00,06:415:00,stop_2_084,84,0.03755741938709455
route_002_outbound,06:420:00,06:420:00,stop_2_085,85,0.03800991841586131
route_002_outbound,06:425:00,06:425:00,stop_2_086,86,0.038462417444615926
route_002_outbound,06:430:00,06:430:00,stop_2_087,87,0.03891491647337056
route_002_outbound,06:435:00,06:435:00,stop_2_088,88,0.03936741550213577
route_002_inbound,06:00:00,06:00:00,stop_2_088,1,0.03936741550213577
route_002_inbound,06:05:00,06:05:00,stop_2_087,2,0.03891491647337056
route_002_inbound,06:10:00,06:10:00,stop_2_086,3,0.038462417444615926
route_002_inbound,06:15:00,06:15:00,stop_2_085,4,0.03800991841586131
route_002_inbound,06:20:00,06:20:00,stop_2_084,5,0.03755741938709455
route_002_inbound,06:25:00,06:25:00,stop_2_083,6,0.03710492035833335
route_002_inbound,06:30:00,06:30:00,stop_2_082,7,0.036652421329576426
route_002_inbound,06:35:00,06:35:00,stop_2_081,8,0.03619992230081627
route_002_inbound,06:40:00,06:40:00,stop_2_080,9,0.03574742327205915
route_002_inbound,06:45:00,06:45:00,stop_2_079,10,0.03529492424329702
route_002_inbound,06:50:00,06:50:00,stop_2_078,11,0.03484242521453172
route_002_inbound,06:55:00,06:55:00,stop_2_077,12,0.03438992618577546
route_002_inbound,06:60:00,06:60:00,stop_2_076,13,0.03393742715701304
route_002_inbound,06:65:00,06:65:00,stop_2_075,14,0.033484928128255605
route_002_inbound,06:70:00,06:70:00,stop_2_074,15,0.03303242909949275
route_002_inbound,06:75:00,06:75:00,stop_2_073,16,0.03257993007073561
route_002_inbound,06:80:00,06:80:00,stop_2_072,17,0.03212743104197144
route_002_inbound,06:85:00,06:85:00,stop_2_071,18,0.03167493201321313
route_002_inbound,06:90:00,06:90:00,stop_2_070,19,0.03122243298445187
route_002_inbound,06:95:00,06:95:00,stop_2_069,20,0.03076993395569339
route_002_inbound,06:100:00,06:100:00,stop_2_068,21,0.030317434926931935
route_002_inbound,06:105:00,06:105:00,stop_2_067,22,0.029864935898173756
route_002_inbound,06:110:00,06:110:00,stop_2_066,23,0.029412436869410113
route_002_inbound,06:115:00,06:115:00,stop_2_065,24,0.028959937840651723
route_002_inbound,06:120:00,06:120:00,stop_2_064,25,0.028507438811889045
route_002_inbound,06:125:00,06:125:00,stop_2_063,26,0.028054939783131592
route_002_inbound,06:130:00,06:130:00,stop_2_062,27,0.02760244075437354
route_002_inbound,06:135:00,06:135:00,stop_2_061,28,0.02714994172560698
route_002_inbound,06:140:00,06:140:00,stop_2_060,29,0.026697442696848928
route_002_inbound,06:145:00,06:145:00,stop_2_059,30,0.026244943668089264
route_002_inbound,06:150:00,06:150:00,stop_2_058,31,0.025792444639331388
route_002_inbound,06:155:00,06:155:00,stop_2_057,32,0.02533994561056654
route_002_inbound,06:160:00,06:160:00,stop_2_056,33,0.02488744658180842
route_002_inbound,06:165:00,06:165:00,stop_2_055,34,0.024434947553050586
route_002_inbound,06:170:00,06:170:00,stop_2_054,35,0.023982448524291204
route_002_inbound,06:175:00,06:175:00,stop_2_053,36,0.023529949495532627
route_002_inbound,06:180:00,06:180:00,stop_2_052,37,0.02307745046676991
route_002_inbound,06:185:00,06:185:00,stop_2_051,38,0.02262495143800537
route_002_inbound,06:190:00,06:190:00,stop_2_050,39,0.02217245240925105
route_002_inbound,06:195:00,06:195:00,stop_2_049,40,0.021719953380491427
route_002_inbound,06:200:00,06:200:00,stop_2_048,41,0.021267454351731375
route_002_inbound,06:205:00,06:205:00,stop_2_047,42,0.020814955322969772
route_002_inbound,06:210:00,06:210:00,stop_2_046,43,0.02036245629420972
route_002_inbound,06:215:00,06:215:00,stop_2_045,44,0.01990995726545
route_002_inbound,06:220:00,06:220:00,stop_2_044,45,0.019457458236689727
route_002_inbound,06:225:00,06:225:00,stop_2_043,46,0.019004959207925148
route_002_inbound,06:230:00,06:230:00,stop_2_042,47,0.018552460179168572
route_002_inbound,06:235:00,06:235:00,stop_2_041,48,0.01809996115040648
route_002_inbound,06:240:00,06:240:00,stop_2_040,49,0.01764746212164471
route_002_inbound,06:245:00,06:245:00,stop_2_039,50,0.017194963092885106
route_002_inbound,06:250:00,06:250:00,stop_2_038,51,0.016742464064127646
route_002_inbound,06:255:00,06:255:00,stop_2_037,52,0.01628996503536927
route_002_inbound,06:260:00,06:260:00,stop_2_036,53,0.015837466006606155
route_002_inbound,06:265:00,06:265:00,stop_2_035,54,0.015384966977842853
route_002_inbound,06:270:00,06:270:00,stop_2_034,55,0.014932467949086372
route_002_inbound,06:275:00,06:275:00,stop_2_033,56,0.014479968920327041
route_002_inbound,06:280:00,06:280:00,stop_2_032,57,0.014027469891567453
route_002_inbound,06:285:00,06:285:00,stop_2_031,58,0.013574970862807866
route_002_inbound,06:290:00,06:290:00,stop_2_030,59,0.013122471834048277
route_002_inbound,06:295:00,06:295:00,stop_2_029,60,0.012669972805287137
route_002_inbound,06:300:00,06:300:00,stop_2_028,61,0.01221747377652421
route_002_inbound,06:305:00,06:305:00,stop_2_027,62,0.01176497474776767
route_002_inbound,06:310:00,06:310:00,stop_2_026,63,0.01131247571900298
route_002_inbound,06:315:00,06:315:00,stop_2_025,64,0.01085997669024725
route_002_inbound,06:320:00,06:320:00,stop_2_024,65,0.010407477661482988
route_002_inbound,06:325:00,06:325:00,stop_2_023,66,0.00995497863272726
route_002_inbound,06:330:00,06:330:00,stop_2_022,67,0.00950247960396169
route_002_inbound,06:335:00,06:335:00,stop_2_021,68,0.0090499805752006
route_002_inbound,06:340:00,06:340:00,stop_2_020,69,0.008597481546446678
route_002_inbound,06:345:00,06:345:00,stop_2_019,70,0.008144982517683653
route_002_inbound,06:350:00,06:350:00,stop_2_018,71,0.007692483488920628
route_002_inbound,06:355:00,06:355:00,stop_2_017,72,0.007239984460163004
route_002_inbound,06:360:00,06:360:00,stop_2_016,73,0.006787485431401158
route_002_inbound,06:365:00,06:365:00,stop_2_015,74,0.006334986402640915
route_002_inbound,06:370:00,06:370:00,stop_2_014,75,0.0058824873738846165
route_002_inbound,06:375:00,06:375:00,stop_2_013,76,0.005429988345125086
route_002_inbound,06:380:00,06:380:00,stop_2_012,77,0.004977489316359412
route_002_inbound,06:385:00,06:385:00,stop_2_011,78,0.00452499028759988
route_002_inbound,06:390:00,06:390:00,stop_2_010,79,0.004072491258841003
route_002_inbound,06:395:00,06:395:00,stop_2_009,80,0.0036199922300786335
route_002_inbound,06:400:00,06:400:00,stop_2_008,81,0.0031674932013240607
route_002_inbound,06:405:00,06:405:00,stop_2_007,82,0.002714994172564244
route_002_inbound,06:410:00,06:410:00,stop_2_006,83,0.0022624951437985956
route_002_inbound,06:415:00,06:415:00,stop_2_005,84,0.001809996115038916
route_002_inbound,06:420:00,06:420:00,stop_2_004,85,0.0013574970862830845
route_002_inbound,06:425:00,06:425:00,stop_2_003,86,0.0009049980575187562
route_002_inbound,06:430:00,06:430:00,stop_2_002,87,0.0004524990287601413
route_002_inbound,06:435:00,06:435:00,stop_2_001,88,0.0
route_003_outbound,06:00:00,06:00:00,stop_3_001,1,0.0
route_003_outbound,06:05:00,06:05:00,stop_3_002,2,0.00045154050856487305
route_003_outbound,06:10:00,06:10:00,stop_3_003,3,0.0009030810171279987
route_003_outbound,06:15:00,06:15:00,stop_3_004,4,0.001354621525692986
route_003_outbound,06:20:00,06:20:00,stop_3_005,5,0.0018061620342535267
route_003_outbound,06:25:00,06:25:00,stop_3_006,6,0.002257702542821492
route_003_outbound,06:30:00,06:30:00,stop_3_007,7,0.0027092430513805193
route_003_outbound,06:35:00,06:35:00,stop_3_008,8,0.003160783559947767
route_003_outbound,06:40:00,06:40:00,stop_3_009,9,0.0036123240685117792
route_003_outbound,06:45:00,06:45:00,stop_3_010,10,0.004063864577073028
route_003_outbound,06:50:00,06:50:00,stop_3_011,11,0.004515405085639996
route_003_outbound,06:55:00,06:55:00,stop_3_012,12,0.004966945594200335
route_003_outbound,06:60:00,06:60:00,stop_3_013,13,0.005418486102763626
route_003_outbound,06:65:00,06:65:00,stop_3_014,14,0.005870026611326625
route_003_outbound,06:70:00,06:70:00,stop_3_015,15,0.006321567119892944
route_003_outbound,06:75:00,06:75:00,stop_3_016,16,0.00677310762845842
route_003_outbound,06:80:00,06:80:00,stop_3_017,17,0.007224648137018042
route_003_outbound,06:85:00,06:85:00,stop_3_018,18,0.007676188645582291
route_003_outbound,06:90:00,06:90:00,stop_3_019,19,0.008127729154147372
route_003_outbound,06:95:00,06:95:00,stop_3_020,20,0.008579269662711237
route_003_outbound,06:100:00,06:100:00,stop_3_021,21,0.009030810171272812
route_003_outbound,06:105:00,06:105:00,stop_3_022,22,0.00948235067984055
route_003_outbound,06:110:00,06:110:00,stop_3_023,23,0.009933891188403909
route_003_outbound,06:115:00,06:115:00,stop_3_024,24,0.01038543169696816
